x,1, 3, 5, 15, 50, 100
7.55511,-0.08811,-0.17565,-0.26207,-0.65920,-1.16940,-0.92168
7.57515,-0.12006,-0.23870,-0.35452,-0.84833,-1.02260,-1.06627
7.59519,-0.15194,-0.30100,-0.44438,-0.99675,-0.90731,-0.95910
7.61523,-0.18373,-0.36235,-0.53103,-1.10079,-0.94178,-1.01193
7.63527,-0.21539,-0.42257,-0.61387,-1.16065,-1.03764,-1.01240
7.65531,-0.24692,-0.48146,-0.69236,-1.18025,-1.06293,-0.97333
7.67535,-0.27830,-0.53887,-0.76601,-1.16652,-1.00371,-1.02904
7.69539,-0.30949,-0.59460,-0.83441,-1.12857,-0.95157,-0.97872
7.71543,-0.34049,-0.64852,-0.89719,-1.07654,-0.97060,-1.00775
7.73547,-0.37128,-0.70047,-0.95405,-1.02048,-1.02426,-1.00618
7.75551,-0.40183,-0.75030,-1.00479,-0.96928,-1.03848,-0.98412
7.77555,-0.43212,-0.79788,-1.04926,-0.92981,-1.00075,-1.01872
7.79559,-0.46214,-0.84311,-1.08738,-0.90634,-0.96693,-0.98534
7.81563,-0.49187,-0.88587,-1.11917,-0.90038,-0.98050,-1.00595
7.83567,-0.52129,-0.92607,-1.14471,-0.91077,-1.01817,-1.00387
7.85571,-0.55037,-0.96363,-1.16414,-0.93414,-1.02790,-0.98871
7.87575,-0.57911,-0.99848,-1.17770,-0.96561,-0.99977,-1.01395
7.89579,-0.60748,-1.03058,-1.18565,-0.99962,-0.97457,-0.98861
7.91583,-0.63546,-1.05987,-1.18835,-1.03076,-0.98541,-1.00498
7.93587,-0.66304,-1.08634,-1.18620,-1.05450,-1.01478,-1.00268
7.95591,-0.69020,-1.10998,-1.17962,-1.06783,-1.02210,-0.99123
7.97595,-0.71693,-1.13078,-1.16911,-1.06950,-0.99931,-1.01124
7.99599,-0.74319,-1.14877,-1.15518,-1.06011,-0.97907,-0.99053
8.01603,-0.76899,-1.16397,-1.13836,-1.04187,-0.98829,-1.00440
8.03607,-0.79430,-1.17643,-1.11921,-1.01818,-1.01267,-1.00195
8.05611,-0.81910,-1.18621,-1.09828,-0.99305,-1.01850,-0.99280
8.07615,-0.84339,-1.19337,-1.07613,-0.97045,-0.99904,-1.00952
8.09619,-0.86714,-1.19801,-1.05330,-0.95376,-0.98196,-0.99175
8.11623,-0.89034,-1.20020,-1.03033,-0.94523,-0.99017,-1.00403
8.13627,-0.91298,-1.20006,-1.00771,-0.94577,-1.01128,-1.00145
8.15631,-0.93504,-1.19771,-0.98592,-0.95487,-1.01610,-0.99386
8.17635,-0.95650,-1.19326,-0.96540,-0.97069,-0.99886,-1.00836
8.19639,-0.97736,-1.18686,-0.94652,-0.99047,-0.98391,-0.99258
8.21643,-0.99760,-1.17864,-0.92964,-1.01096,-0.99146,-1.00380
8.23647,-1.01720,-1.16876,-0.91503,-1.02892,-1.01033,-1.00108
8.25651,-1.03616,-1.15736,-0.90293,-1.04163,-1.01443,-0.99461
8.27655,-1.05447,-1.14462,-0.89351,-1.04730,-0.99871,-1.00755
8.29659,-1.07210,-1.13070,-0.88688,-1.04527,-0.98528,-0.99314
8.31663,-1.08906,-1.11576,-0.88310,-1.03612,-0.99238,-1.00365
8.33667,-1.10532,-1.09998,-0.88217,-1.02151,-1.00969,-1.00080
8.35671,-1.12088,-1.08352,-0.88400,-1.00389,-1.01325,-0.99516
8.37675,-1.13574,-1.06657,-0.88850,-0.98611,-0.99857,-1.00697
8.39679,-1.14987,-1.04930,-0.89550,-0.97099,-0.98622,-0.99353
8.41683,-1.16327,-1.03187,-0.90477,-0.96084,-0.99306,-1.00358
8.43687,-1.17594,-1.01445,-0.91607,-0.95716,-1.00927,-1.00057
8.45691,-1.18786,-0.99720,-0.92910,-0.96037,-1.01242,-0.99557
8.47695,-1.19902,-0.98029,-0.94355,-0.96984,-0.99844,-1.00656
8.49699,-1.20943,-0.96387,-0.95906,-0.98396,-0.98686,-0.99378
8.51703,-1.21907,-0.94808,-0.97529,-1.00041,-0.99355,-1.00357
8.53707,-1.22793,-0.93307,-0.99185,-1.01654,-1.00903,-1.00037
8.55711,-1.23602,-0.91896,-1.00839,-1.02981,-1.01185,-0.99588
8.57715,-1.24332,-0.90587,-1.02454,-1.03816,-0.99830,-1.00629
8.59719,-1.24984,-0.89392,-1.03994,-1.04030,-0.98724,-0.99392
8.61723,-1.25556,-0.88321,-1.05427,-1.03598,-0.99391,-1.00361
8.63727,-1.26049,-0.87382,-1.06722,-1.02593,-1.00893,-1.00019
8.65731,-1.26461,-0.86585,-1.07852,-1.01179,-1.01150,-0.99611
8.67735,-1.26794,-0.85934,-1.08792,-0.99585,-0.99814,-1.00612
8.69739,-1.27046,-0.85436,-1.09523,-0.98064,-0.98742,-0.99396
8.71743,-1.27217,-0.85095,-1.10029,-0.96860,-0.99416,-1.00370
8.73747,-1.27308,-0.84914,-1.10300,-0.96162,-1.00898,-1.00002
8.75752,-1.27318,-0.84894,-1.10330,-0.96082,-1.01133,-0.99627
8.77756,-1.27248,-0.85035,-1.10119,-0.96632,-0.99796,-1.00604
8.79760,-1.27096,-0.85336,-1.09671,-0.97725,-0.98739,-0.99391
8.81764,-1.26864,-0.85795,-1.08995,-0.99188,-0.99432,-1.00385
8.83768,-1.26552,-0.86408,-1.08106,-1.00788,-1.00917,-0.99985
8.85772,-1.26159,-0.87169,-1.07021,-1.02269,-1.01135,-0.99637
8.87776,-1.25687,-0.88073,-1.05765,-1.03395,-0.99774,-1.00606
8.89780,-1.25134,-0.89112,-1.04364,-1.03982,-0.98717,-0.99377
8.91784,-1.24503,-0.90277,-1.02847,-1.03930,-0.99439,-1.00406
8.93788,-1.23792,-0.91558,-1.01248,-1.03243,-1.00952,-0.99968
8.95792,-1.23003,-0.92945,-0.99600,-1.02022,-1.01154,-0.99643
8.97796,-1.22136,-0.94425,-0.97941,-1.00457,-0.99747,-1.00618
8.99800,-1.21191,-0.95986,-0.96307,-0.98795,-0.98672,-0.99352
9.01804,-1.20169,-0.97614,-0.94734,-0.97302,-0.99437,-1.00434
9.03808,-1.19072,-0.99294,-0.93260,-0.96220,-1.01003,-0.99948
9.05812,-1.17899,-1.01011,-0.91918,-0.95732,-1.01194,-0.99643
9.07816,-1.16651,-1.02750,-0.90742,-0.95928,-0.99714,-1.00640
9.09820,-1.15329,-1.04495,-0.89761,-0.96791,-0.98603,-0.99315
9.11824,-1.13934,-1.06228,-0.89003,-0.98198,-0.99427,-1.00472
9.13828,-1.12466,-1.07933,-0.88489,-0.99934,-1.01077,-0.99926
9.15832,-1.10928,-1.09592,-0.88237,-1.01728,-1.01257,-0.99637
9.17836,-1.09319,-1.11189,-0.88260,-1.03290,-0.99672,-1.00675
9.19840,-1.07640,-1.12705,-0.88567,-1.04361,-0.98501,-0.99261
9.21844,-1.05894,-1.14125,-0.89159,-1.04751,-0.99406,-1.00523
9.23848,-1.04080,-1.15430,-0.90032,-1.04376,-1.01180,-0.99899
9.25852,-1.02200,-1.16605,-0.91176,-1.03268,-1.01351,-0.99625
9.27856,-1.00256,-1.17632,-0.92576,-1.01581,-0.99617,-1.00726
9.29860,-0.98248,-1.18497,-0.94210,-0.99566,-0.98356,-0.99187
9.31864,-0.96177,-1.19184,-0.96051,-0.97539,-0.99371,-1.00593
9.33868,-0.94046,-1.19679,-0.98066,-0.95829,-1.01325,-0.99865
9.35872,-0.91855,-1.19968,-1.00217,-0.94730,-1.01487,-0.99604
9.37876,-0.89606,-1.20038,-1.02462,-0.94451,-0.99542,-1.00801
9.39880,-0.87299,-1.19878,-1.04755,-0.95080,-0.98148,-0.99081
9.41884,-0.84938,-1.19477,-1.07046,-0.96562,-0.99320,-1.00689
9.43888,-0.82523,-1.18824,-1.09283,-0.98702,-1.01531,-0.99819
9.45892,-0.80055,-1.17913,-1.11412,-1.01187,-1.01686,-0.99571
9.47896,-0.77536,-1.16734,-1.13377,-1.03630,-0.99434,-1.00912
9.49900,-0.74969,-1.15283,-1.15123,-1.05626,-0.97842,-0.98926
9.51904,-0.72354,-1.13554,-1.16593,-1.06813,-0.99242,-1.00831
9.53908,-0.69693,-1.11545,-1.17734,-1.06935,-1.01840,-0.99754
9.55912,-0.66987,-1.09252,-1.18495,-1.05889,-1.01987,-0.99519
9.57916,-0.64240,-1.06676,-1.18825,-1.03753,-0.99267,-1.01082
9.59920,-0.61451,-1.03817,-1.18680,-1.00787,-0.97368,-0.98686
9.61924,-0.58624,-1.00677,-1.18020,-0.97410,-0.99123,-1.01053
9.63928,-0.55759,-0.97260,-1.16807,-0.94146,-1.02337,-0.99649
9.65932,-0.52859,-0.93571,-1.15013,-0.91557,-1.02472,-0.99435
9.67936,-0.49926,-0.89616,-1.12614,-0.90155,-0.98981,-1.01365
9.69940,-0.46960,-0.85403,-1.09592,-0.90321,-0.96562,-0.98278
9.71944,-0.43966,-0.80941,-1.05938,-0.92233,-0.98930,-1.01441
9.73948,-0.40943,-0.76241,-1.01650,-0.95810,-1.03244,-0.99457
9.75952,-0.37894,-0.71313,-0.96732,-1.00692,-1.03356,-0.99282
9.77956,-0.34821,-0.66170,-0.91197,-1.06253,-0.98392,-1.01907
9.79960,-0.31726,-0.60826,-0.85064,-1.11648,-0.94942,-0.97451
9.81964,-0.28611,-0.55296,-0.78362,-1.15892,-0.98599,-1.02282
9.83968,-0.25478,-0.49596,-0.71124,-1.17961,-1.05339,-0.98996
9.85972,-0.22329,-0.43742,-0.63392,-1.16910,-1.05376,-0.98953
9.87976,-0.19165,-0.37752,-0.55212,-1.11980,-0.96608,-1.03314
9.89980,-0.15990,-0.31643,-0.46637,-1.02698,-0.90256,-0.94982
9.91984,-0.12804,-0.25435,-0.37726,-0.88946,-0.98218,-1.05315
9.93988,-0.09610,-0.19147,-0.28539,-0.70995,-1.14409,-0.96612
9.95992,-0.06410,-0.12799,-0.19144,-0.49494,-1.13510,-0.98226
9.97996,-0.03206,-0.06409,-0.09607,-0.25422,-0.73429,-1.13502
10.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000
